hash;data_de_cadastro;canal_de_atendimento;denuncia_emergencial;denunciante;cenario_da_violacao;pais;uf;municipio;frequencia;inicio_das_violacoes;sl_quantidade_vitimas;grupo_vulneravel;motivacao;relacao_vitima_suspeito;sl_vitima_cadastro;genero_da_vitima;orientacao_sexual_da_vitima;faixa_etaria_da_vitima;nacionalidade_da_vitima;sl_vitima_naturalidade;sl_vitima_naturalizado_uf;sl_vitima_naturalizado_municipio;deficiencia_da_vitima;doenca_rara_da_vitima;deficiencia_relacionada_a_doenca_rara;vitima_preso_a;pais_da_vitima;uf_da_vitima;municipio_da_vitima;profissao_da_vitima;grau_de_instrucao_da_vitima;religiao_da_vitima;raca_cor_da_vitima;etnia_da_vitima;faixa_de_renda_da_vitima;natureza_juridica_do_suspeito;genero_do_suspeito;orientacao_sexual_do_suspeito;faixa_etaria_do_suspeito;suspeito_nacionalidade;sl_suspeito_naturalidade;sl_suspeito_naturalizado_uf;sl_suspeito_naturalizado_municipio;deficiencia_do_suspeito;doenca_rara_do_suspeito;deficiencia_relacionada_a_doenca_rara_suspeito;suspeito_preso;pais_do_suspeito;uf_do_suspeito;sl_suspeito_municipio;profissao_do_suspeito;grau_de_instrucao_do_suspeito;religiao_do_suspeito;raca_cor_do_suspeito;suspeito_etnia;faixa_de_renda_do_suspeito;vinculo_orgao_pj_do_suspeito;sl_suspeito_ramo;suspeito_especificacao_etnia;vitima_especificacao_etnia;violacao
a422e68a13b24a3744156a93c9b992fb;22/09/2021 19:58;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;TERCEIRO;ESTABELECIMENTO DE SAÚDE;BRASIL;RR;BOA VISTA;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;NÃO SABE INFORMAR;PESSOA FÍSICA;MASCULINO;N/D;10 A 11 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;N/D;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
c3bc7ab84e33f5dde37dd1f979412a32;22/09/2021 08:49;WEBCHAT;NÃO;TERCEIRO;AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET);BRASIL;N/D;N/D;DIARIAMENTE;NÃO SABE INFORMAR;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;NÃO SABE INFORMAR;PESSOA FÍSICA;N/D;N/D;;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;N/D;N/D;N/D;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
c618054d04e9c3a05e3fb29ef25edb0d;22/09/2021 19:07;WEBCHAT;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;AM;MANAUS;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;OUTROS;PESSOA FÍSICA;MASCULINO;N/D;05 A 06 ANOS;BRASIL;;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;;N/D;BRASIL;AM;MANAUS;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;30 A 34 ANOS;BRASIL;;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;AM;MANAUS;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
c8bab6f67c8966b367f7a0002b5eae0f;18/09/2021 08:31;WEBCHAT;NÃO;TERCEIRO;NÃO SABE INFORMAR;BRASIL;N/D;N/D;DIARIAMENTE;NÃO SABE INFORMAR;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA FINS DE ATIVIDADE ILÍCITA;NÃO SABE INFORMAR;COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;BA;SALVADOR;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;40 A 44 ANOS;BRASIL;NATURALIZADO;;;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;BA;SALVADOR;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
a7cf2e711b722e6f352799887e6df822;11/10/2021 08:11;TELEFÔNICO;NÃO;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;MG;SÃO SEBASTIÃO DO PARAÍSO;DIARIAMENTE;HÁ MAIS DE UM ANO;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA FINS DE ATIVIDADE ILÍCITA;NÃO SE APLICA;PESSOA FÍSICA;FEMININO;N/D;;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;MG;SÃO SEBASTIÃO DO PARAÍSO;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;50 A 54 ANOS;BRASIL;NATO;MG;SÃO SEBASTIÃO DO PARAÍSO;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;TEMPORÁRIA;BRASIL;MG;SÃO SEBASTIÃO DO PARAÍSO;N/D;SUPERIOR COMPLETO;N/D;BRANCA;N/D;ACIMA DE 15 SM;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
990824b361f70265104d246076a92d5a;01/10/2021 16:18;WHATSAPP;NÃO;TERCEIRO;OUTROS;BRASIL;GO;GOIÂNIA;DIARIAMENTE;HÁ UM MÊS;10;VIOLÊNCIA CONTRA PESSOA SOCIALMENTE VULNERÁVEL;N/D;OUTROS;PESSOA FÍSICA;MASCULINO;N/D;;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;50 A 54 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;GO;GOIÂNIA;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
0a9faaf07badc4c5aca94599fc6082b3;10/10/2021 12:05;TELEFÔNICO;NÃO;TERCEIRO;CASA DO SUSPEITO;BRASIL;PB;CAMALAÚ;DIARIAMENTE;HÁ UM MÊS;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;OUTROS;PESSOA FÍSICA;FEMININO;N/D;12 A 14 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;PB;CAMALAÚ;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;45 A 49 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;PB;CAMALAÚ;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
6c7376a19568647dd38532d58daeb3ce;20/10/2021 11:59;TELEFÔNICO;NÃO;TERCEIRO;VIA PÚBLICA;BRASIL;MA;SÃO LUÍS;DIARIAMENTE;HÁ UMA SEMANA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;OUTROS;PESSOA FÍSICA;MASCULINO;N/D;07 A 09 ANOS;BRASIL;NATO;MA;SÃO LUÍS;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;MA;SÃO LUÍS;N/D;N/D;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;60 A 64 ANOS;BRASIL;NATO;MA;SÃO LUÍS;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;MA;SÃO LUÍS;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
5375e309af991ef0e5972391b7cca435;22/10/2021 21:00;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;TERCEIRO;OUTROS;BRASIL;SP;SÃO PAULO;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLAÇÃO DE DIREITOS HUMANOS;PARA FINS DE EXPLORAÇÃO SEXUAL;OUTROS;COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;30 A 34 ANOS;BRASIL;;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
dbeba0c12664a27e37078b82e0698483;01/11/2021 13:49;TELEFÔNICO;NÃO;ANÔNIMO;CASA DO SUSPEITO;BRASIL;PA;BELÉM;DIARIAMENTE;NÃO SABE INFORMAR;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA FINS DE ATIVIDADE ILÍCITA;NÃO SE APLICA;PESSOA FÍSICA;FEMININO;N/D;15 A 17 ANOS;BRASIL;NATO;DENUNCIANTE NÃO SOUBE INFORMAR;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;PA;BELÉM;N/D;N/D;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;40 A 44 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;PA;BELÉM;N/D;N/D;N/D;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
a30af00257ba98056f7ee4158b0a4a32;02/11/2021 10:48;WEBCHAT;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;PR;MEDIANEIRA;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA FINS DE ADOÇÃO;MÃE;PESSOA FÍSICA;N/D;N/D;VIDA INTRAUTERINA;BRASIL;;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;;N/D;BRASIL;PR;MEDIANEIRA;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;30 A 34 ANOS;BRASIL;;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;PR;MEDIANEIRA;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
6830138a2fa469649ab7b4960ef17c2c;14/11/2021 16:16;TELEFÔNICO;NÃO;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;RJ;CAMPOS DOS GOYTACAZES;DIARIAMENTE;HÁ UM MÊS;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;NA RELAÇÃO FAMILIAR;PAI;PESSOA FÍSICA;FEMININO;N/D;02 A 04 ANOS;BRASIL;NATO;RJ;CAMPOS DOS GOYTACAZES;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;RJ;CAMPOS DOS GOYTACAZES;N/D;N/D;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;50 A 54 ANOS;BRASIL;NATO;RJ;CAMPOS DOS GOYTACAZES;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;RJ;CAMPOS DOS GOYTACAZES;JARDINEIRO;ANALFABETO;UNIVERSAL DO REINO DE DEUS;PRETA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
bc5703fffe7244a7427025ad7a9e2f5a;28/11/2021 10:02;TELEFÔNICO;NÃO;ANÔNIMO;VIA PÚBLICA;BRASIL;RS;ARROIO GRANDE;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;10;VIOLÊNCIA CONTRA PESSOA EM SITUAÇÃO DE RUA;COM VÍTIMA EM SITUAÇÃO DE RUA;NÃO SE APLICA;PESSOA FÍSICA;MASCULINO;N/D;25 A 29 ANOS;BRASIL;NATO;BA;SALVADOR;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;RS;ARROIO GRANDE;N/D;N/D;N/D;BRANCA;N/D;N/D;ÓRGÃO PÚBLICO;N/D;N/D;N/D;N/D;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;RS;ARROIO GRANDE;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
9e0330f15dab6dc094007d2023ec8766;30/11/2021 14:28;E-MAIL;NÃO;ANÔNIMO;OUTROS;BRASIL;SP;PIRACICABA;N/D;N/D;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;FOI PRATICADO POR DUAS OU MAIS PESSOAS;OUTROS;COMUNIDADE;N/D;N/D;;N/D;;;;N/D;N/D;;N/D;BRASIL;SP;PIRACAIA;N/D;N/D;N/D;N/D;N/D;N/D;COMUNIDADE;N/D;N/D;N/D;N/D;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;SP;PIRACICABA;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
6a5f8e75e58c91ca6509806ef1eace85;22/11/2021 21:02;WHATSAPP;RISCO IMINENTE DE MORTE DA VÍTIMA;ANÔNIMO;OUTROS;FRANÇA;N/D;N/D;DIARIAMENTE;HÁ UMA SEMANA;10;VIOLÊNCIA CONTRA PESSOA SOCIALMENTE VULNERÁVEL;PARA FINS DE EXPLORAÇÃO SEXUAL;EMPREGADOR/PATRÃO (HIERARQUICAMENTE SUPERIOR);PESSOA FÍSICA;MASCULINO;OUTRO;25 A 29 ANOS;BRASIL;NATO;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;;N/D;FRANÇA;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;N/D;BRASIL;;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;N/D;N/D;N/D;N/D;SEM RELIGIÃO;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
bc5703fffe7244a7427025ad7a9e2f5a;28/11/2021 10:02;TELEFÔNICO;NÃO;ANÔNIMO;VIA PÚBLICA;BRASIL;RS;ARROIO GRANDE;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;10;VIOLÊNCIA CONTRA PESSOA EM SITUAÇÃO DE RUA;N/D;NÃO SE APLICA;PESSOA FÍSICA;MASCULINO;N/D;25 A 29 ANOS;BRASIL;NATO;BA;SALVADOR;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;RS;ARROIO GRANDE;N/D;N/D;N/D;BRANCA;N/D;N/D;ÓRGÃO PÚBLICO;N/D;N/D;N/D;N/D;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;RS;ARROIO GRANDE;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
b798f3b54a050742bf8a42261aa963d7;22/11/2021 21:00;TELEFÔNICO;NÃO;TERCEIRO;AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET);BRASIL;N/D;N/D;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;DESCONHECIDO(A);PESSOA FÍSICA;N/D;N/D;02 A 04 ANOS;BRASIL;NATO;DENUNCIANTE NÃO SOUBE INFORMAR;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;RJ;RIO DE JANEIRO;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;50 A 54 ANOS;BRASIL;NATO;DENUNCIANTE NÃO SOUBE INFORMAR;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;RJ;RIO DE JANEIRO;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
9e0330f15dab6dc094007d2023ec8766;30/11/2021 14:28;E-MAIL;NÃO;ANÔNIMO;OUTROS;BRASIL;SP;PIRACICABA;N/D;N/D;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA FINS DE EXPLORAÇÃO SEXUAL;OUTROS;COMUNIDADE;N/D;N/D;;N/D;;;;N/D;N/D;;N/D;BRASIL;SP;PIRACAIA;N/D;N/D;N/D;N/D;N/D;N/D;COMUNIDADE;N/D;N/D;N/D;N/D;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;SP;PIRACICABA;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
bd551bb9e5fefcb09eb2c1568589b455;01/12/2021 09:59;TELEFÔNICO;NÃO;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;MG;PEÇANHA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;10;VIOLAÇÃO DE DIREITOS HUMANOS;NA FORMA DE AUXÍLIO/INSTIGAÇÃO/INDUZIMENTO/INCITAÇÃO;OUTROS;COMUNIDADE;N/D;N/D;;BRASIL;NATO;MG;PEÇANHA;N/D;N/D;;N/D;BRASIL;MG;PEÇANHA;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;55 A 59 ANOS;BRASIL;NATO;MG;PEÇANHA;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;NÃO;BRASIL;MG;PEÇANHA;COMERCIANTE VAREJISTA;ENSINO MÉDIO COMPLETO;N/D;PARDA;N/D;ACIMA DE 15 SM;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
ffefe137ad8ef0f0fcbb895d0ce818fd;24/12/2021 19:13;TELEFÔNICO;NÃO;TERCEIRO;OUTROS;BRASIL;MG;JUIZ DE FORA;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;10;VIOLÊNCIA CONTRA PESSOA IDOSA;POR MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO;OUTROS;PESSOA FÍSICA;N/D;N/D;;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;MG;JUIZ DE FORA;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;60 A 64 ANOS;BRASIL;NATO;DENUNCIANTE NÃO SOUBE INFORMAR;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;MG;JUIZ DE FORA;POLICIAL CIVIL;SUPERIOR COMPLETO;EVANGELHO QUADRANGULAR;PRETA;N/D;ACIMA DE 15 SM;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
5c99d39e74e26b8182f0945006d4473c;20/12/2021 15:25;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;TERCEIRO;ESTABELECIMENTO DE SAÚDE;BRASIL;SP;RIBEIRÃO PRETO;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLAÇÃO DE DIREITOS HUMANOS;N/D;OUTROS;PESSOA FÍSICA;MASCULINO;N/D;25 A 29 ANOS;ÁFRICA DO SUL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;SP;RIBEIRÃO PRETO;N/D;N/D;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;50 A 54 ANOS;BRASIL;NATO;SP;BRODOWSKI;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;N/D;N/D;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
a078088ff839e613eff3e18f4e8c7640;23/12/2021 10:03;TELEFÔNICO;NÃO;ANÔNIMO;VIA PÚBLICA;BRASIL;MG;BELO HORIZONTE;OCASIONALMENTE;HÁ UM MÊS;10;VIOLÊNCIA CONTRA PESSOA SOCIALMENTE VULNERÁVEL;N/D;OUTROS;PESSOA FÍSICA;MASCULINO;N/D;35 A 39 ANOS;BRASIL;NATO;MG;BELO HORIZONTE;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;MG;BELO HORIZONTE;N/D;ENSINO MÉDIO COMPLETO;CATÓLICA APOSTÓLICA ROMANA;PARDA;N/D;ATÉ 1 SM;PESSOA FÍSICA;MASCULINO;N/D;60 A 64 ANOS;BRASIL;NATO;MG;BELO HORIZONTE;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;NÃO;BRASIL;MG;BELO HORIZONTE;COMERCIANTE VAREJISTA;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
9f041624ece1858852a30fd8923f6719;19/12/2021 09:19;TELEFÔNICO;NÃO;TERCEIRO;LOCAL DE TRABALHO DO AGRESSOR;BRASIL;MG;JUIZ DE FORA;DIARIAMENTE;HÁ MAIS DE CINCO ANOS;10;VIOLÊNCIA CONTRA PESSOA EM SITUAÇÃO DE RUA;DO AGRESSOR POSSUIR INFLUÊNCIA JUNTO ÀS AUTORIDADES LOCAIS;OUTROS;COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;MG;JUIZ DE FORA;N/D;N/D;N/D;N/D;N/D;N/D;ÓRGÃO PÚBLICO;N/D;N/D;N/D;BRASIL;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;MG;JUIZ DE FORA;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
ffefe137ad8ef0f0fcbb895d0ce818fd;24/12/2021 19:13;TELEFÔNICO;NÃO;TERCEIRO;OUTROS;BRASIL;MG;JUIZ DE FORA;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;10;VIOLÊNCIA CONTRA PESSOA IDOSA;FOI PRATICADO POR DUAS OU MAIS PESSOAS;OUTROS;PESSOA FÍSICA;N/D;N/D;;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;MG;JUIZ DE FORA;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;60 A 64 ANOS;BRASIL;NATO;DENUNCIANTE NÃO SOUBE INFORMAR;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;MG;JUIZ DE FORA;POLICIAL CIVIL;SUPERIOR COMPLETO;EVANGELHO QUADRANGULAR;PRETA;N/D;ACIMA DE 15 SM;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
