hash;data_de_cadastro;canal_de_atendimento;denuncia_emergencial;denunciante;cenario_da_violacao;pais;uf;municipio;frequencia;inicio_das_violacoes;sl_quantidade_vitimas;grupo_vulneravel;motivacao;relacao_vitima_suspeito;sl_vitima_cadastro;genero_da_vitima;orientacao_sexual_da_vitima;faixa_etaria_da_vitima;nacionalidade_da_vitima;sl_vitima_naturalidade;sl_vitima_naturalizado_uf;sl_vitima_naturalizado_municipio;deficiencia_da_vitima;doenca_rara_da_vitima;deficiencia_relacionada_a_doenca_rara;vitima_preso_a;pais_da_vitima;uf_da_vitima;municipio_da_vitima;profissao_da_vitima;grau_de_instrucao_da_vitima;religiao_da_vitima;raca_cor_da_vitima;etnia_da_vitima;faixa_de_renda_da_vitima;natureza_juridica_do_suspeito;genero_do_suspeito;orientacao_sexual_do_suspeito;faixa_etaria_do_suspeito;suspeito_nacionalidade;sl_suspeito_naturalidade;sl_suspeito_naturalizado_uf;sl_suspeito_naturalizado_municipio;deficiencia_do_suspeito;doenca_rara_do_suspeito;deficiencia_relacionada_a_doenca_rara_suspeito;suspeito_preso;pais_do_suspeito;uf_do_suspeito;sl_suspeito_municipio;profissao_do_suspeito;grau_de_instrucao_do_suspeito;religiao_do_suspeito;raca_cor_do_suspeito;suspeito_etnia;faixa_de_renda_do_suspeito;vinculo_orgao_pj_do_suspeito;sl_suspeito_ramo;suspeito_especificacao_etnia;vitima_especificacao_etnia;violacao
622682cd670da8552a33332e4790c87d;11/01/2021 16:12;TELEFÔNICO;NÃO;ANÔNIMO;CASA DA VÍTIMA;BRASIL;SE;SÃO DOMINGOS;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;MÃE;PESSOA FÍSICA;FEMININO;N/D;12 A 14 ANOS;N/D;;;;MENTAL/INTELECTUAL;NÃO TEM DOENÇA RARA;;N/D;BRASIL;SE;SÃO DOMINGOS;N/D;N/D;N/D;N/D;N/D;N/D;COMUNIDADE;N/D;N/D;N/D;N/D;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;SE;SÃO DOMINGOS;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
8249a4ab0b319714eb0e379fd187ee4a;12/01/2021 07:34;TELEFÔNICO;NÃO;ANÔNIMO;CASA DA VÍTIMA;BRASIL;SP;SÃO PAULO;DIARIAMENTE;HÁ MAIS DE SEIS MESES;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA;PAI;PESSOA FÍSICA;FEMININO;N/D;02 A 04 ANOS;BRASIL;NATO;SP;SÃO PAULO;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;35 A 39 ANOS;BRASIL;NATO;SP;SÃO PAULO;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
0b9e67b28384351a4006c49ba3ff66b7;14/01/2021 07:11;TELEFÔNICO;NÃO;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;SP;SÃO PAULO;DIARIAMENTE;HÁ MAIS DE SEIS MESES;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;FAMILIARES;PESSOA FÍSICA;FEMININO;N/D;02 A 04 ANOS;BRASIL;NATO;SP;SÃO PAULO;N/D;NÃO TEM DOENÇA RARA;NÃO;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;BRANCA;N/D;ATÉ 1 SM;PESSOA FÍSICA;FEMININO;N/D;35 A 39 ANOS;BRASIL;NATO;SP;SÃO PAULO;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;SP;SÃO PAULO;N/D;ENSINO FUNDAMENTAL INCOMPLETO;N/D;BRANCA;N/D;ATÉ 1 SM;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
768c1101183c832a691252877bc2f5c2;13/01/2021 18:24;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;SP;SÃO PAULO;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;NÃO SABE INFORMAR;PESSOA FÍSICA;FEMININO;N/D;00 A 01 ANO;BRASIL;NATO;;;N/D;NÃO TEM DOENÇA RARA;NÃO;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;35 A 39 ANOS;BRASIL;NATO;;;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;SP;SÃO PAULO;POLICIAL MILITAR;ENSINO MÉDIO COMPLETO;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
79c48e0d422d3ab1a306f8d7e498b8be;08/01/2021 23:11;TELEFÔNICO;NÃO;ANÔNIMO;SERVIÇO DE ABRIGAMENTO;BRASIL;SP;SÃO BERNARDO DO CAMPO;DIARIAMENTE;HÁ MAIS DE CINCO ANOS;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;POR MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO;OUTROS;PESSOA FÍSICA;FEMININO;N/D;;N/D;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;SP;SÃO BERNARDO DO CAMPO;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;60 A 64 ANOS;BRASIL;NATO;SP;SÃO PAULO;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;SP;SÃO BERNARDO DO CAMPO;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
117b12cf37aa3df1ce7b41d1a9f6b506;24/01/2021 16:54;TELEFÔNICO;NÃO;ANÔNIMO;CASA DA VÍTIMA;BRASIL;MG;IBIAÍ;OCASIONALMENTE;HÁ UM MÊS;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;DESCONHECIDO(A);PESSOA FÍSICA;MASCULINO;N/D;07 A 09 ANOS;BRASIL;NATO;MG;BETIM;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;;N/D;BRASIL;MG;IBIAÍ;N/D;N/D;N/D;PARDA;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;35 A 39 ANOS;BRASIL;NATO;MG;IBIAÍ;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;NÃO;BRASIL;MG;IBIÁ;N/D;ENSINO FUNDAMENTAL COMPLETO;N/D;PRETA;N/D;ATÉ 1 SM;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
da1bfd0c0c3679e94d0582c13a068c4e;26/01/2021 17:03;TELEFÔNICO;NÃO;A PRÓPRIA VÍTIMA;OUTROS;BRASIL;PB;JOÃO PESSOA;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;COM HUMILHAÇÃO;OUTROS;PESSOA FÍSICA;FEMININO;N/D;;BRASIL;NATO;PB;JOÃO PESSOA;N/D;NÃO TEM DOENÇA RARA;NÃO;N/D;BRASIL;PB;JOÃO PESSOA;N/D;N/D;N/D;N/D;N/D;N/D;ÓRGÃO PÚBLICO;N/D;N/D;N/D;N/D;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;PB;JOÃO PESSOA;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
fa9ae4aadcd9900ff92ff7e4c125e628;31/01/2021 00:40;TELEFÔNICO;NÃO;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;SP;SÃO PAULO;DIARIAMENTE;HÁ MAIS DE SEIS MESES;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;OUTROS;PESSOA FÍSICA;FEMININO;N/D;12 A 14 ANOS;BRASIL;NATO;SP;SÃO PAULO;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;N/D;BRASIL;NATO;SP;SÃO PAULO;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
2ef050880ba4bc66c8692c9659aa6670;05/02/2021 15:09;TELEFÔNICO;NÃO;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;AM;MANAUS;DIARIAMENTE;NÃO SABE INFORMAR;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;OUTROS;PESSOA FÍSICA;FEMININO;N/D;15 A 17 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;AM;MANAUS;N/D;N/D;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;65 A 69 ANOS;N/D;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;AM;MANAUS;POLICIAL CIVIL;ENSINO MÉDIO COMPLETO;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
2061f8c12934866ab581e2c0b6a2ab31;01/02/2021 23:06;TELEFÔNICO;NÃO;ANÔNIMO;CASA DA VÍTIMA;BRASIL;SP;SÃO PAULO;DIARIAMENTE;HÁ MAIS DE SEIS MESES;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;DESCONHECIDO(A);COMUNIDADE;N/D;N/D;;N/D;;;;N/D;N/D;;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;35 A 39 ANOS;NIGÉRIA;;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;SP;SÃO PAULO;VENDEDOR DE COMÉRCIO VAREJISTA;N/D;N/D;PRETA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
9b529e04fc8e48dab3687086881455f8;24/02/2021 18:59;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;ANÔNIMO;CASA DO SUSPEITO;BRASIL;SC;LAGES;ÚNICA OCORRÊNCIA;NÃO SE APLICA;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;PAI;PESSOA FÍSICA;FEMININO;N/D;12 A 14 ANOS;BRASIL;NATO;SC;LAGES;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;SC;LAGES;N/D;N/D;N/D;PARDA;N/D;ATÉ 1 SM;PESSOA FÍSICA;MASCULINO;N/D;50 A 54 ANOS;BRASIL;NATO;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;SC;LAGES;N/D;ENSINO FUNDAMENTAL INCOMPLETO;N/D;PARDA;N/D;1 A 3 SM;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
adf7317b64fdb9c355a0bbe9a255ae48;20/02/2021 12:20;TELEFÔNICO;NÃO;ANÔNIMO;SERVIÇO DE ABRIGAMENTO;BRASIL;RJ;CAMPOS DOS GOYTACAZES;DIARIAMENTE;NÃO SABE INFORMAR;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;PRESTADOR DE SERVIÇO;COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;RJ;CAMPOS DOS GOYTACAZES;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;35 A 39 ANOS;BRASIL;NATO;RJ;CAMPOS DOS GOYTACAZES;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;RJ;CAMPOS DOS GOYTACAZES;ASSISTENTE SOCIAL;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
40279fdab0005efa6f3068cc4a7639e4;15/02/2021 12:05;TELEFÔNICO;NÃO;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;SP;SÃO PAULO;DIARIAMENTE;HÁ MAIS DE SEIS MESES;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;OUTROS;COMUNIDADE;N/D;N/D;;N/D;;;;N/D;N/D;;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;N/D;N/D;N/D;COMUNIDADE;N/D;N/D;N/D;N/D;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
